遊戲期數,遊戲主題,屆別,獎金結構項數,售價,最高獎金,發行日,發行日(民國),下市日,下市日(民國),兌獎截止日,兌獎截止日(民國),發行張數,銷售率,頭獎張數,頭獎未兌領張數,scratchId,newsId,圖片網址,獎金結構網址
166,麻將,上一屆(2024/1/1前),0,200,2000000,2010-09-01,99/09/01,2011-03-01,100/03/01,2011-06-01,100/06/01,3044300,99.97%,3,0,430,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/79/small-166.jpg,
0165,發財樹,上一屆(2024/1/1前),12,100,500000,2016-02-19,105/02/19,2016-08-19,105/08/19,2016-11-21,105/11/21,5610000,64.77%,8,3,998,04thinsetantsaleinfo201601640165,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/51/IN1050218_small_0165.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601640165
165,金鑽999,上一屆(2024/1/1前),0,200,2000000,2010-08-16,99/08/16,2011-03-01,100/03/01,2011-06-01,100/06/01,3060000,99.99%,3,0,428,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/78/small-165.jpg,
0164,金磚帝國,上一屆(2024/1/1前),10,500,5000000,2016-02-19,105/02/19,2016-08-19,105/08/19,2016-11-21,105/11/21,3000000,43.23%,3,2,997,04thinsetantsaleinfo201601640165,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/51/IN1050218_small_0164.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601640165
164,台灣真鮮,上一屆(2024/1/1前),0,100,500000,2010-09-01,99/09/01,2011-03-01,100/03/01,2011-06-01,100/06/01,3570000,98.49%,3,0,429,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/79/small-164.jpg,
0163,天天過年,上一屆(2024/1/1前),13,500,5000000,2016-02-02,105/02/02,2016-08-02,105/08/02,2016-11-02,105/11/02,3000000,81.89%,3,2,996,04thinsetantsaleinfo201601570163,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/50/IN1050130_small_0163.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601570163
163,瘋狂888,上一屆(2024/1/1前),0,100,800000,2010-08-16,99/08/16,2011-02-16,100/02/16,2011-05-16,100/05/16,3060000,96.50%,2,0,427,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/78/small-163.jpg,
0162,年貨大街,上一屆(2024/1/1前),12,200,2000000,2016-02-02,105/02/02,2016-08-02,105/08/02,2016-11-02,105/11/02,5610000,62.39%,5,2,995,04thinsetantsaleinfo201601570163,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/50/IN1050130_small_0162.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601570163
162,海底尋寶,上一屆(2024/1/1前),0,200,2000000,2010-07-15,99/07/15,2011-02-16,100/02/16,2011-05-16,100/05/16,2550000,99.74%,2,1,423,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/76/small-162.jpg,
0161,好事成雙,上一屆(2024/1/1前),11,100,300000,2016-02-02,105/02/02,2016-08-02,105/08/02,2016-11-02,105/11/02,5491500,81.8%,8,2,994,04thinsetantsaleinfo201601570163,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/50/IN1050130_small_0161.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601570163
161,旺旺來,上一屆(2024/1/1前),0,100,300000,2010-08-02,99/08/02,2011-02-08,100/02/08,2011-05-09,100/05/09,3569600,96.15%,7,1,425,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/77/small-161.jpg,
0160,聚寶盆,上一屆(2024/1/1前),11,100,500000,2016-02-02,105/02/02,2016-08-02,105/08/02,2016-11-02,105/11/02,5610000,88.71%,8,1,993,04thinsetantsaleinfo201601570163,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/50/IN1050130_small_0160.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601570163
160,皇家俱樂部,上一屆(2024/1/1前),0,500,5000000,2010-08-02,99/08/02,2011-02-08,100/02/08,2011-05-09,100/05/09,1250000,99.94%,2,0,424,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/77/small-160.jpg,
0159,恭喜發財,上一屆(2024/1/1前),11,200,2000000,2016-02-02,105/02/02,2016-08-02,105/08/02,2016-11-02,105/11/02,5610000,63.61%,6,3,992,04thinsetantsaleinfo201601570163,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/50/IN1050130_small_0159.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601570163
159,台灣小吃,上一屆(2024/1/1前),0,100,300000,2010-07-05,99/07/05,2011-01-17,100/01/17,2011-04-18,100/04/18,4080000,67.87%,8,2,419,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/75/small-159.jpg,
0158,雙響炮,上一屆(2024/1/1前),11,200,2000000,2016-01-26,105/01/26,2016-07-26,105/07/26,2016-10-26,105/10/26,5610000,71.22%,5,0,990,04thinsetantsaleinfo201601390158,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/49/IN1050120_small_0158.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601390158
158,金雞母,上一屆(2024/1/1前),0,100,1000000,2010-06-25,99/06/25,2011-01-03,100/01/03,2011-04-06,100/04/06,4080000,76.68%,4,0,418,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/74/small-158.jpg,
0157,碰碰胡,上一屆(2024/1/1前),11,1000,10000000,2016-02-02,105/02/02,2016-08-02,105/08/02,2016-11-02,105/11/02,5500000,75%,2,0,991,04thinsetantsaleinfo201601570163,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/50/IN1050130_small_0157.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601570163
157,超級777,上一屆(2024/1/1前),0,200,2000000,2010-06-25,99/06/25,2011-01-03,100/01/03,2011-04-06,100/04/06,3060000,99.98%,3,0,417,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/74/small-157.jpg,
0156,鴻運當頭,上一屆(2024/1/1前),10,500,5000000,2016-01-26,105/01/26,2016-07-26,105/07/26,2016-10-26,105/10/26,3000000,79.29%,4,1,989,04thinsetantsaleinfo201601390158,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/49//IN1050120_small_0156.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601390158
156,幸運777,上一屆(2024/1/1前),0,100,700000,2010-06-01,99/06/01,2010-12-15,99/12/15,2011-03-15,100/03/15,4064000,100%,4,0,402,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/72/small-156.jpg,
0155,財運亨通,上一屆(2024/1/1前),13,200,2000000,2016-01-26,105/01/26,2016-07-26,105/07/26,2016-10-26,105/10/26,5610000,47.01%,4,4,988,04thinsetantsaleinfo201601390158,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/49//IN1050120_small_0155.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601390158
155,超級黑傑克,上一屆(2024/1/1前),0,200,2000000,2010-05-17,99/05/17,2010-12-01,99/12/01,2011-03-01,100/03/01,4080000,85.47%,4,0,400,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/71/small-155.jpg,
0154,猴年行大運,上一屆(2024/1/1前),11,100,300000,2016-01-26,105/01/26,2016-07-26,105/07/26,2016-10-26,105/10/26,5610000,94.21%,11,1,987,04thinsetantsaleinfo201601390158,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/49/IN1050120_small_0154.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601390158
154,水果樂園,上一屆(2024/1/1前),0,100,300000,2010-06-01,99/06/01,2010-12-01,99/12/01,2011-03-01,100/03/01,4590000,72.93%,9,2,401,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/72/small-154.jpg,
0153,迎財神,上一屆(2024/1/1前),13,100,800000,2016-01-26,105/01/26,2016-07-26,105/07/26,2016-10-26,105/10/26,5100000,99.05%,4,0,986,04thinsetantsaleinfo201601390158,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/49/IN1050120_small_0153.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601390158
153,錢滾錢,上一屆(2024/1/1前),0,100,1000000,2010-05-06,99/05/06,2010-11-17,99/11/17,2011-02-17,100/02/17,3060000,99.76%,3,0,399,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/70/small-153.jpg,
0152,開門見喜 ,上一屆(2024/1/1前),9,2000,26000000,2016-01-26,105/01/26,2016-07-26,105/07/26,2016-10-26,105/10/26,2499975,99.03%,1,0,983,04thinsetantsaleinfo201601390158,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/49/IN1050120_small_0152.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601390158
152,端午包中,上一屆(2024/1/1前),0,500,3000000,2010-05-06,99/05/06,2010-11-17,99/11/17,2011-02-17,100/02/17,1500000,99.99%,2,0,398,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/70/small-152.jpg,
0151,招財猴,上一屆(2024/1/1前),11,100,300000,2016-01-14,105/01/14,2016-07-14,105/07/14,2016-10-14,105/10/14,5100000,98.54%,10,2,975,04thinsetantsaleinfo201601450151,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/48/IN1050113_small_0151.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601450151
151,全壘打,上一屆(2024/1/1前),0,100,600000,2010-04-26,99/04/26,2010-11-03,99/11/03,2011-02-08,100/02/08,3060000,99.97%,3,0,395,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/69/small-151.jpg,
0150,新年快樂,上一屆(2024/1/1前),14,500,3000000,2016-01-14,105/01/14,2016-07-14,105/07/14,2016-10-14,105/10/14,3000000,99.18%,3,0,982,04thinsetantsaleinfo201601450151,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/48/IN1050113_small_0150.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601450151
150,麻將,上一屆(2024/1/1前),0,200,2000000,2010-04-26,99/04/26,2010-11-03,99/11/03,2011-02-08,100/02/08,3060000,99.99%,3,0,394,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/69/small-150.jpg,
0149,幸運開獎機,上一屆(2024/1/1前),12,200,2000000,2016-01-14,105/01/14,2016-07-14,105/07/14,2016-10-14,105/10/14,5610000,99.91%,4,0,973,04thinsetantsaleinfo201601450151,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/48/IN1050113_small_0149.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601450151
149,超速777,上一屆(2024/1/1前),0,100,700000,2010-04-15,99/04/15,2010-10-15,99/10/15,2011-01-17,100/01/17,4080000,100%,4,0,383,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/68/small-149.gif,
0148,黃金大道,上一屆(2024/1/1前),13,200,2000000,2016-01-14,105/01/14,2016-07-14,105/07/14,2016-10-14,105/10/14,5610000,58.66%,4,0,970,04thinsetantsaleinfo201601450151,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/48/IN1050113_small_0148.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601450151
148,喜從天降,上一屆(2024/1/1前),0,100,300000,2010-04-01,99/04/01,2010-10-01,99/10/01,2011-01-03,100/01/03,3060000,100%,6,1,382,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/67/148-small.jpg,
0147,財源滾滾,上一屆(2024/1/1前),14,200,2000000,2016-01-14,105/01/14,2016-07-14,105/07/14,2016-10-14,105/10/14,5610000,77.76%,5,1,969,04thinsetantsaleinfo201601450151,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/48/IN1050113_small_0147.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601450151
147,Hello Kitty,上一屆(2024/1/1前),0,200,1500000,2010-04-01,99/04/01,2010-10-01,99/10/01,2011-01-03,100/01/03,3060000,99.99%,3,0,381,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/67/147-2-small.jpg,
0146,歡慶2016,上一屆(2024/1/1前),11,200,2000000,2016-01-04,105/01/04,2016-07-04,105/07/04,2016-10-04,105/10/04,5100000,86.59%,5,3,967,04thinsetantsaleinfo201601370146,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/47/IN1050104_small_0146.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601370146
146,熱錢,上一屆(2024/1/1前),0,100,1000000,2010-03-15,99/03/15,2010-09-15,99/09/15,2010-12-15,99/12/15,3060000,99.99%,2,0,374,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/66/146-small.jpg,
0145,金麻將,上一屆(2024/1/1前),11,300,3000000,2016-01-14,105/01/14,2016-07-14,105/07/14,2016-10-14,105/10/14,6120000,99.99%,6,0,968,04thinsetantsaleinfo201601450151,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/48/IN1050113_small_0145.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601450151
145,海底尋寶,上一屆(2024/1/1前),0,200,2000000,2010-03-15,99/03/15,2010-09-15,99/09/15,2010-12-15,99/12/15,2550000,99.99%,2,0,373,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/66/145-small.jpg,
0144,猴厲害,上一屆(2024/1/1前),11,100,300000,2016-01-04,105/01/04,2016-07-04,105/07/04,2016-10-04,105/10/04,5610000,99.06%,5,0,966,04thinsetantsaleinfo201601370146,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/47/IN1050104_small_0144.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601370146
144,賽神豬,上一屆(2024/1/1前),0,100,600000,2010-03-01,99/03/01,2010-09-01,99/09/01,2010-12-01,99/12/01,4080000,100%,4,0,363,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/65/144-small.JPG,
0143,"$1,200萬大吉利",上一屆(2024/1/1前),12,1000,12000000,2016-01-04,105/01/04,2016-07-04,105/07/04,2016-10-04,105/10/04,3000000,98.19%,2,0,965,04thinsetantsaleinfo201601370146,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/47/IN1050104_small_0143.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601370146
143,黃金城,上一屆(2024/1/1前),0,500,5000000,2010-03-01,99/03/01,2010-09-01,99/09/01,2010-12-01,99/12/01,1250000,100%,2,1,362,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/65/143-small.JPG,
0142,金猴報喜,上一屆(2024/1/1前),11,200,2000000,2016-01-04,105/01/04,2016-07-04,105/07/04,2016-10-04,105/10/04,5100000,96.71%,5,0,964,04thinsetantsaleinfo201601370146,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/47/IN1050104_small_0142.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601370146
142,大吉大利,上一屆(2024/1/1前),0,100,500000,2010-02-01,99/02/01,2010-08-02,99/08/02,2010-11-02,99/11/02,4080000,99.99%,4,0,360,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/64/142-small.jpg,
0141,金猴獎,上一屆(2024/1/1前),14,500,3000000,2016-01-04,105/01/04,2016-07-04,105/07/04,2016-10-04,105/10/04,3000000,99.82%,3,0,963,04thinsetantsaleinfo201601370146,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/47/IN1050104_small_0141.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601370146
141,愛的禮物,上一屆(2024/1/1前),0,100,300000,2010-02-01,99/02/01,2010-08-02,99/08/02,2010-11-02,99/11/02,4080000,99.99%,8,0,359,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/64/141-small.jpg,
0140,"$2,600萬超級紅包",上一屆(2024/1/1前),8,2000,26000000,2016-01-04,105/01/04,2016-07-04,105/07/04,2016-10-04,105/10/04,1999980,99.27%,1,0,962,04thinsetantsaleinfo201601370146,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/47/IN1050104_small_0140.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601370146
140,鈔票滿天飛,上一屆(2024/1/1前),0,200,2000000,2010-02-01,99/02/01,2010-08-02,99/08/02,2010-11-02,99/11/02,2040000,100%,2,0,357,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/64/140-small.jpg,
0139,百萬樂翻天,上一屆(2024/1/1前),9,300,1000000,2016-01-26,105/01/26,2016-07-26,105/07/26,2016-10-26,105/10/26,5100000,88.7%,15,1,984,04thinsetantsaleinfo201601390158,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/49/IN1050120_small_0139.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601390158
139,$1200萬大發財,上一屆(2024/1/1前),0,1000,12000000,2010-02-01,99/02/01,2010-08-02,99/08/02,2010-11-02,99/11/02,1000000,100%,1,0,356,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/64/139-small.jpg,
0138,閃亮幸運星,上一屆(2024/1/1前),11,200,2000000,2016-03-22,105/03/22,2016-09-22,105/09/22,2016-12-22,105/12/22,5100000,76.95%,5,1,1001,04thinsetantsaleinfo201601380170,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/53/IN1050321_small_0138.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601380170
138,恭喜發財,上一屆(2024/1/1前),0,200,2000000,2010-01-18,99/01/18,2010-07-19,99/07/19,2010-10-19,99/10/19,3060000,100%,3,0,354,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/63/138-small.jpg,
0137,猴來運轉,上一屆(2024/1/1前),11,100,300000,2016-01-04,105/01/04,2016-07-04,105/07/04,2016-10-04,105/10/04,5100000,95.74%,10,0,961,04thinsetantsaleinfo201601370146,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/47/IN1050104_small_0137.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201601370146
137,財神到,上一屆(2024/1/1前),0,100,800000,2010-01-18,99/01/18,2010-07-19,99/07/19,2010-10-19,99/10/19,4590000,99.99%,4,0,353,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/63/137-small.jpg,
136,開運御守 ,上一屆(2024/1/1前),0,100,500000,2010-01-18,99/01/18,2010-07-19,99/07/19,2010-10-19,99/10/19,4080000,99.98%,4,0,350,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/63/136-small.jpg,
0135,歡樂賓果,上一屆(2024/1/1前),7,100,300000,2015-12-03,104/12/03,2016-06-03,105/06/03,2016-09-05,105/09/05,5100000,95.16%,5,0,959,04thinsetantsaleinfo201501340135,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/46/IN1041203_small_0135.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201501340135
135,麻將,上一屆(2024/1/1前),0,200,2000000,2010-01-04,99/01/04,2010-07-05,99/07/05,2010-10-05,99/10/05,3060000,100%,3,0,348,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/62/135-small.jpg,
0134,魔幻密碼,上一屆(2024/1/1前),12,200,2000000,2015-12-03,104/12/03,2016-06-03,105/06/03,2016-09-05,105/09/05,5100000,73.27%,4,1,958,04thinsetantsaleinfo201501340135,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/46/IN1041203_small_0134.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201501340135
134,新年快樂,上一屆(2024/1/1前),0,500,3000000,2010-01-04,99/01/04,2010-07-05,99/07/05,2010-10-05,99/10/05,2250000,100%,3,0,347,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/62/134-small.jpg,
0133,麻將,上一屆(2024/1/1前),13,200,2000000,2015-11-17,104/11/17,2016-05-17,105/05/17,2016-08-17,105/08/17,8160000,99.89%,8,1,957,04thinsetantsaleinfo201501320133,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/45/IN1041112_small_0133.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201501320133
133,虎虎生財,上一屆(2024/1/1前),0,100,300000,2010-01-04,99/01/04,2010-07-05,99/07/05,2010-10-05,99/10/05,3570000,99.96%,7,1,346,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/62/133-small.jpg,
0132,大富翁,上一屆(2024/1/1前),10,500,5000000,2015-11-17,104/11/17,2016-05-17,105/05/17,2016-08-17,105/08/17,2000000,87.6%,2,0,956,04thinsetantsaleinfo201501320133,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/45/IN1041112_small_0132.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201501320133
132,黃金傳奇,上一屆(2024/1/1前),0,200,2000000,2009-12-15,98/12/15,2010-06-15,99/06/15,2010-09-16,99/09/16,2040000,100%,2,0,344,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/61/132-small.jpg,
0131,籃球高手,上一屆(2024/1/1前),14,100,600000,2015-11-03,104/11/03,2016-05-03,105/05/03,2016-08-03,105/08/03,4080000,97.07%,4,1,955,04thinsetantsaleinfo201501300131,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/44/IN1041026_small_0131.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201501300131
131,好彩頭,上一屆(2024/1/1前),0,100,300000,2009-12-15,98/12/15,2010-06-15,99/06/15,2010-09-16,99/09/16,3059800,99.96%,6,1,343,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/61/131-small.jpg,
0130,天生贏家,上一屆(2024/1/1前),9,300,1000000,2015-11-03,104/11/03,2016-05-03,105/05/03,2016-08-03,105/08/03,5100000,63.91%,14,3,954,04thinsetantsaleinfo201501300131,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/44/IN1041026_small_0130.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201501300131
130,超速777,上一屆(2024/1/1前),0,100,700000,2009-12-01,98/12/01,2010-06-01,99/06/01,2010-09-01,99/09/01,3060000,100%,3,0,342,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/60/130-small.jpg,
0129,鈔票滿天飛,上一屆(2024/1/1前),10,200,2000000,2015-10-20,104/10/20,2016-04-20,105/04/20,2016-07-20,105/07/20,5100000,74.82%,4,0,952,04thinsetantsaleinfo201501280129,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/43/IN1041012_small_0129.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201501280129
129,聖誕快樂搖錢樹,上一屆(2024/1/1前),0,500,5000000,2009-12-01,98/12/01,2010-06-01,99/06/01,2010-09-01,99/09/01,1000000,100%,2,0,340,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/60/129-small.jpg,
0128,黃金城,上一屆(2024/1/1前),9,500,5000000,2015-10-20,104/10/20,2016-04-20,105/04/20,2016-07-20,105/07/20,3000000,86.18%,3,2,953,04thinsetantsaleinfo201501280129,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/43/IN1041012_small_0128.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201501280129
128,百萬年終獎金,上一屆(2024/1/1前),0,100,1000000,2009-11-16,98/11/16,2010-05-17,99/05/17,2010-08-17,99/08/17,4080000,86.94%,4,0,339,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/59/128-small.jpg,
0127,瘋狂888,上一屆(2024/1/1前),11,100,800000,2015-10-02,104/10/02,2016-04-06,105/04/06,2016-07-06,105/07/06,5100000,83.16%,4,1,949,04thinsetantsaleinfo201501260127,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/42/IN1040922_small_0127.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201501260127
127,超級777,上一屆(2024/1/1前),0,200,2000000,2009-11-02,98/11/02,2010-05-03,99/05/03,2010-08-03,99/08/03,3060000,100%,3,0,338,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/58/127-small.jpg,
0126,十全十美,上一屆(2024/1/1前),11,200,2000000,2015-10-02,104/10/02,2016-04-06,105/04/06,2016-07-06,105/07/06,5100000,78.58%,4,0,948,04thinsetantsaleinfo201501260127,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/42/IN1040922_small_0126.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201501260127
126,釣大魚,上一屆(2024/1/1前),0,100,500000,2009-11-02,98/11/02,2010-05-03,99/05/03,2010-08-03,99/08/03,3060000,100%,3,0,337,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/58/126-small.jpg,
0125,幸運輪盤,上一屆(2024/1/1前),12,200,2000000,2015-09-15,104/09/15,2016-03-15,105/03/15,2016-06-15,105/06/15,5100000,92.87%,5,0,947,04thinsetantsaleinfo201501240125,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/41/IN1040904_small_0125.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201501240125
125,21點,上一屆(2024/1/1前),0,100,800000,2009-10-15,98/10/15,2010-04-15,99/04/15,2010-07-15,99/07/15,3060000,99.93%,3,0,336,,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/3th_instant_images/images/57/125-small.jpg,
0124,象棋高手,上一屆(2024/1/1前),13,100,500000,2015-09-15,104/09/15,2016-03-15,105/03/15,2016-06-15,105/06/15,4080000,86.96%,4,1,946,04thinsetantsaleinfo201501240125,https://cdn.taiwanlottery.com.tw/app/FilesForDownload/TLCWeb/instant/images/41/IN1040904_small_0124.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo201501240125
